date,total_pnl,avg_pnl,trade_count,total_volume,avg_trade_size,profitable_trades,buy_count,sell_count,sentiment_value,win_rate,buy_sell_ratio,sentiment_lag_1,sentiment_lag_3,sentiment_lag_7,sentiment_ma_7,sentiment_ma_14,sentiment_std_7,sentiment_change_1d,sentiment_change_7d,sentiment_momentum,sentiment_zone,zone_change,pnl_lag_1,pnl_ma_7,cumulative_pnl,next_day_pnl
2024-05-08,1.56576,0.12044307692307693,13,65973.57,5074.89,1,12,1,64.0,0.07692307692307693,6.0,68.0,69.0,67.0,63.0,65.78571428571429,8.640987597877045,-4.0,-3.0,1.0,Greed,0,883.537693,1022.9466968571429,178974.688964,1147.595856
2024-05-09,1147.595856,40.985566285714285,28,221966.12,7927.361428571428,11,9,19,55.0,0.39285714285714285,0.45,64.0,71.0,54.0,63.142857142857146,64.57142857142857,8.474050024015792,-9.0,1.0,-8.142857142857146,Greed,0,1.56576,1186.8889619999998,180122.28482,2101.741695
2024-05-10,2101.741695,95.53371340909092,22,156882.0,7131.0,6,16,6,66.0,0.2727272727272727,2.2857142857142856,55.0,68.0,48.0,65.71428571428571,64.14285714285714,5.219012860502813,11.0,18.0,0.2857142857142918,Greed,0,1147.595856,729.1353405714286,182224.026515,251.604742
2024-05-11,251.604742,27.956082444444444,9,63248.95,7027.661111111111,9,0,9,53.0,1.0,0.0,66.0,64.0,67.0,63.714285714285715,62.92857142857143,7.016986193380569,-13.0,-14.0,-10.714285714285715,Neutral,1,2101.741695,765.0788751428572,182475.631257,0.0
2024-05-12,0.0,0.0,23,55179.56,2399.111304347826,0,17,6,56.0,0.0,2.4285714285714284,53.0,55.0,69.0,61.857142857142854,62.142857142857146,7.10465977202206,3.0,-13.0,-5.857142857142854,Greed,1,251.604742,764.9480179999999,182475.631257,2136.853859
2024-05-13,2136.853859,76.31620925,28,193118.9,6897.103571428571,10,5,23,57.0,0.35714285714285715,0.20833333333333334,56.0,66.0,71.0,59.857142857142854,61.57142857142857,5.984105932344586,1.0,-14.0,-2.857142857142854,Greed,0,0.0,931.8428007142858,184612.485116,1150.5233050000002
2024-05-14,1150.5233050000002,50.02275239130436,23,145853.4,6341.452173913043,4,23,0,66.0,0.17391304347826086,23.0,57.0,53.0,68.0,59.57142857142857,61.5,5.563486402641674,9.0,-2.0,6.428571428571431,Greed,0,2136.853859,969.9836024285714,185763.008421,948.970582
2024-05-15,948.970582,26.360293944444447,36,234922.57,6525.626944444444,17,11,25,64.0,0.4722222222222222,0.4230769230769231,66.0,56.0,64.0,59.57142857142857,61.285714285714285,5.563486402641674,-2.0,0.0,4.428571428571431,Greed,0,1150.5233050000002,1105.3271484285713,186711.97900300001,214.5898
2024-05-16,214.5898,7.94777037037037,27,162620.96,6022.998518518518,5,14,13,70.0,0.18518518518518517,1.0,64.0,57.0,55.0,61.714285714285715,62.42857142857143,6.343350474165316,6.0,15.0,8.285714285714285,Greed,0,948.970582,972.0405689999999,186926.568803,3522.3946610000003
2024-05-18,3522.3946610000003,140.89578644000002,25,126303.14,5052.1256,16,7,18,73.0,0.64,0.3684210526315789,70.0,66.0,66.0,62.714285714285715,64.21428571428571,7.56558624549965,3.0,7.0,10.285714285714285,Greed,0,214.5898,1174.9909927142858,190448.963464,0.0
2024-05-19,0.0,0.0,8,29998.09,3749.76125,0,8,0,72.0,0.0,8.0,73.0,64.0,53.0,65.42857142857143,64.57142857142857,6.8764608837477486,-1.0,19.0,6.571428571428569,Greed,0,3522.3946610000003,1139.0474581428573,190448.963464,-74.818442
2024-05-20,-74.818442,-7.4818442,10,38124.75,3812.475,0,7,3,70.0,0.0,1.75,72.0,70.0,56.0,67.42857142857143,64.64285714285714,5.593363414414721,-2.0,14.0,2.5714285714285694,Greed,0,0.0,1128.3591092857143,190374.145022,7289.397571999999
2024-05-21,7289.397571999999,58.31518057599999,125,1100948.59,8807.588720000002,14,29,96,76.0,0.112,0.29896907216494845,70.0,73.0,57.0,70.14285714285714,65.0,4.09994192757934,6.0,19.0,5.857142857142861,Extreme Greed,1,-74.818442,1864.4367825714285,197663.542594,0.0
2024-05-22,0.0,0.0,6,44995.29,7499.215,0,0,6,76.0,0.0,0.0,76.0,72.0,66.0,71.57142857142857,65.57142857142857,4.157609203101426,0.0,10.0,4.428571428571431,Extreme Greed,0,7289.397571999999,1700.0763104285713,197663.542594,413.347329
2024-05-23,413.347329,1.2718379353846154,325,401850.6,1236.4633846153845,145,189,136,76.0,0.4461538461538462,1.3795620437956204,76.0,70.0,64.0,73.28571428571429,66.42857142857143,2.7516228977511092,0.0,12.0,2.714285714285708,Extreme Greed,0,0.0,1623.5587028571426,198076.889923,821.949278
2024-05-24,821.949278,410.974639,2,50811.899999999994,25405.949999999997,2,0,2,74.0,1.0,0.0,76.0,76.0,70.0,73.85714285714286,67.78571428571429,2.3401261667248203,-2.0,4.0,0.1428571428571388,Greed,1,413.347329,1710.3243425714284,198898.839201,14.126038999999999
2024-05-25,14.126038999999999,0.8828774374999999,16,29991.129999999997,1874.4456249999998,5,7,9,76.0,0.3125,0.7,74.0,76.0,73.0,74.28571428571429,68.5,2.4299715851757826,2.0,3.0,1.7142857142857082,Extreme Greed,1,821.949278,1209.1431108571428,198912.96524,778.6839
2024-05-26,778.6839,48.66774375,16,53976.67,3373.541875,4,2,14,75.0,0.25,0.13333333333333333,76.0,76.0,72.0,74.71428571428571,70.07142857142857,2.214669705568256,-1.0,3.0,0.2857142857142918,Extreme Greed,0,14.126038999999999,1320.383668,199691.64914,1129.35587
2024-05-27,1129.35587,4.499425776892431,251,151115.72,602.0546613545816,90,93,158,74.0,0.35856573705179284,0.5849056603773585,75.0,74.0,70.0,75.28571428571429,71.35714285714286,0.9511897312113311,-1.0,4.0,-1.2857142857142918,Greed,1,778.6839,1492.4085697142855,200821.00501,277.791953
2024-05-29,277.791953,1.6938533719512194,164,84268.76,513.8339024390243,68,67,97,72.0,0.4146341463414634,0.6836734693877551,74.0,76.0,76.0,74.71428571428571,72.42857142857143,1.496026483086149,-2.0,-4.0,-2.714285714285708,Greed,0,1129.35587,490.7506241428572,201098.796963,20.951433
2024-05-30,20.951433,2.9930618571428576,7,2838.09,405.4414285714286,5,5,2,73.0,0.7142857142857143,1.6666666666666667,72.0,75.0,76.0,74.28571428571429,72.92857142857143,1.4960264830861238,1.0,-3.0,-1.2857142857142918,Greed,0,277.791953,493.74368599999997,201119.748396,25.35812
2024-05-31,25.35812,1.9506246153846154,13,3636.14,279.70307692307694,4,4,9,73.0,0.3076923076923077,0.4,73.0,74.0,76.0,73.85714285714286,73.57142857142857,1.345185418268996,0.0,-3.0,-0.8571428571428612,Greed,0,20.951433,438.31665614285714,201145.106516,91.510419
2024-06-01,91.510419,3.66041676,25,12834.62,513.3848,9,9,16,72.0,0.36,0.5294117647058824,73.0,72.0,74.0,73.57142857142857,73.71428571428571,1.5118578920368038,-1.0,-2.0,-1.5714285714285694,Greed,0,25.35812,333.96824771428567,201236.616935,192.906947
2024-06-02,192.906947,2.074268247311828,93,29464.51,316.822688172043,34,34,59,73.0,0.3655913978494624,0.5666666666666667,72.0,73.0,76.0,73.14285714285714,73.71428571428571,1.069044967649522,1.0,-3.0,-0.1428571428571388,Greed,0,91.510419,359.5083774285714,201429.523882,562.808208
2024-06-03,562.808208,8.040117257142859,70,21466.86,306.66942857142857,44,44,26,73.0,0.6285714285714286,1.6296296296296295,73.0,73.0,75.0,72.85714285714286,73.78571428571429,0.6900655593420519,0.0,-2.0,0.1428571428571388,Greed,0,192.906947,328.6689928571429,201992.33209,52.211438
2024-06-04,52.211438,0.9851214716981133,53,24243.41,457.42283018867926,25,25,28,73.0,0.4716981132075472,0.8620689655172413,73.0,72.0,74.0,72.71428571428571,74.0,0.48795003647381563,0.0,-1.0,0.2857142857142918,Greed,0,562.808208,174.79121685714287,202044.543528,56.055506
2024-06-05,56.055506,1.038064925925926,54,25350.77,469.4587037037037,16,17,37,75.0,0.2962962962962963,0.4473684210526316,73.0,73.0,72.0,73.14285714285714,73.92857142857143,0.8997354108422279,2.0,3.0,1.8571428571428612,Extreme Greed,1,52.211438,143.11458157142857,202100.599034,274.173187
2024-06-06,274.173187,1.1716802863247862,234,137557.76,587.8536752136753,100,102,132,78.0,0.42735042735042733,0.7669172932330827,75.0,73.0,73.0,73.85714285714286,74.07142857142857,2.0354009783963596,3.0,5.0,4.142857142857139,Extreme Greed,0,56.055506,179.28911785714286,202374.77222100002,8902.467416
2024-06-07,8902.467416,20.23288049090909,440,1098588.76,2496.7926363636366,176,181,259,77.0,0.4,0.6961538461538461,78.0,73.0,73.0,74.42857142857143,74.14285714285714,2.299068134204393,-1.0,4.0,2.5714285714285694,Extreme Greed,0,274.173187,1447.4475887142855,211277.23963700002,129.13883900000002
2024-06-08,129.13883900000002,4.453063413793104,29,97351.88,3356.961379310345,8,21,8,72.0,0.27586206896551724,2.3333333333333335,77.0,75.0,72.0,74.42857142857143,74.0,2.299068134204393,-5.0,0.0,-2.4285714285714306,Greed,1,8902.467416,1452.823077285714,211406.378476,0.0
2024-06-09,0.0,0.0,17,22410.22,1318.2482352941176,0,17,0,75.0,0.0,17.0,72.0,78.0,73.0,74.71428571428571,73.92857142857143,2.2146697055682423,3.0,2.0,0.2857142857142918,Extreme Greed,1,129.13883900000002,1425.2649419999998,211406.378476,31.266804999999998
2024-06-10,31.266804999999998,0.589939716981132,53,46587.93,879.0175471698113,18,22,31,72.0,0.33962264150943394,0.6875,75.0,77.0,73.0,74.57142857142857,73.71428571428571,2.370453040886366,-3.0,-1.0,-2.5714285714285694,Greed,1,0.0,1349.3304558571429,211437.645281,4320.631811
2024-06-11,4320.631811,35.12708789430894,123,373279.92,3034.7960975609753,17,114,9,74.0,0.13821138211382114,11.4,72.0,72.0,73.0,74.71428571428571,73.71428571428571,2.2886885410852784,2.0,1.0,-0.7142857142857082,Greed,0,31.266804999999998,1959.1047948571427,215758.277092,-21886.531493
2024-06-12,-21886.531493,-86.16744682283463,254,193407.96,761.4486614173228,21,115,139,72.0,0.08267716535433071,0.8214285714285714,74.0,75.0,75.0,74.28571428571429,73.71428571428571,2.497617912751069,-2.0,-3.0,-2.285714285714292,Greed,0,4320.631811,-1175.5504907142856,193871.74559900002,6632.757115
2024-06-13,6632.757115,83.95895082278481,79,132577.22,1678.1926582278481,19,76,3,70.0,0.24050632911392406,19.0,72.0,72.0,78.0,73.14285714285714,73.5,2.3401261667247977,-2.0,-8.0,-3.142857142857139,Greed,0,-21886.531493,-267.181358142857,200504.502714,10258.592609
2024-06-14,10258.592609,330.9223422258064,31,139868.66,4511.892258064517,15,31,0,74.0,0.4838709677419355,31.0,70.0,74.0,77.0,72.71428571428571,73.57142857142857,1.704336206492564,4.0,-3.0,1.2857142857142918,Greed,0,6632.757115,-73.4491877142856,210763.095323,3369.958346
2024-06-15,3369.958346,43.20459417948718,78,718350.25,9209.61858974359,38,9,69,74.0,0.48717948717948717,0.12857142857142856,74.0,72.0,72.0,73.0,73.71428571428571,1.7320508075687628,0.0,2.0,1.0,Greed,0,10258.592609,389.5250275714287,214133.053669,0.0
2024-06-16,0.0,0.0,11,25235.079999999998,2294.0981818181817,0,0,11,71.0,0.0,0.0,74.0,70.0,75.0,72.42857142857143,73.57142857142857,1.6183471874252229,-3.0,-4.0,-1.4285714285714306,Greed,0,3369.958346,389.52502757142867,214133.053669,10599.502375
2024-06-17,10599.502375,278.9342730263158,38,368380.12,9694.213684210526,25,32,6,71.0,0.6578947368421053,4.571428571428571,71.0,74.0,72.0,72.28571428571429,73.42857142857143,1.704336206492542,0.0,-1.0,-1.2857142857142918,Greed,0,0.0,1899.272966142857,224732.556044,282.57636
2024-06-18,282.57636,11.3030544,25,263314.79,10532.5916,4,21,4,74.0,0.16,4.2,71.0,74.0,74.0,72.28571428571429,73.5,1.704336206492542,3.0,0.0,1.7142857142857082,Greed,0,10599.502375,1322.4079017142856,225015.132404,4887.656944
2024-06-19,4887.656944,80.12552367213115,61,417071.12,6837.231475409836,31,3,58,64.0,0.5081967213114754,0.05084745762711865,74.0,71.0,72.0,71.14285714285714,72.71428571428571,3.5790395093548617,-10.0,-8.0,-7.142857142857139,Greed,0,282.57636,5147.291964142857,229902.789348,57478.456026
2024-06-20,57478.456026,1473.8065647692308,39,207990.8,5333.097435897435,8,0,39,60.0,0.20512820512820512,0.0,64.0,71.0,70.0,69.71428571428571,71.42857142857143,5.5592051504474025,-4.0,-10.0,-9.714285714285708,Greed,0,4887.656944,12410.963237142856,287381.245374,773.5582039999999
2024-06-21,773.5582039999999,9.66947755,80,176264.49,2203.306125,3,68,12,63.0,0.0375,5.230769230769231,60.0,74.0,74.0,68.14285714285714,70.42857142857143,5.698788509515792,3.0,-11.0,-5.142857142857139,Greed,0,57478.456026,11055.958322142857,288154.803578,756.876565
2024-06-22,756.876565,31.536523541666668,24,169594.27000000002,7066.427916666667,8,4,20,53.0,0.3333333333333333,0.19047619047619047,63.0,64.0,74.0,65.14285714285714,69.07142857142857,7.38079876952276,-10.0,-21.0,-12.142857142857139,Neutral,1,773.5582039999999,10682.660924857144,288911.680143,0.0
2024-06-23,0.0,0.0,5,1792.12,358.424,0,0,5,55.0,0.0,0.0,53.0,60.0,71.0,62.857142857142854,67.64285714285714,7.7336617335853,2.0,-16.0,-7.857142857142854,Greed,1,756.876565,10682.660924857144,288911.680143,0.0
2024-06-24,0.0,0.0,31,403002.8,13000.090322580645,0,25,6,51.0,0.0,3.5714285714285716,55.0,63.0,71.0,60.0,66.14285714285714,7.916228058025105,-4.0,-20.0,-9.0,Neutral,1,0.0,9168.446299857143,288911.680143,4869.353105
2024-06-25,4869.353105,99.3745531632653,49,103099.08,2104.062857142857,11,11,38,30.0,0.22448979591836735,0.28205128205128205,51.0,53.0,74.0,53.714285714285715,63.0,11.5717225124334,-21.0,-44.0,-23.714285714285715,Fear,1,0.0,9823.700120571428,293781.03324799996,4197.732182
2024-06-26,4197.732182,58.30183586111111,72,365190.66000000003,5072.092500000001,21,41,31,46.0,0.2916666666666667,1.28125,30.0,55.0,64.0,51.142857142857146,61.142857142857146,10.884676865951787,16.0,-18.0,-5.142857142857146,Neutral,1,4869.353105,9725.139440285713,297978.76542999997,0.0
2024-06-27,0.0,0.0,30,130486.95,4349.565,0,12,18,40.0,0.0,0.631578947368421,46.0,51.0,60.0,48.285714285714285,59.0,10.796824930109018,-6.0,-20.0,-8.285714285714285,Fear,1,4197.732182,1513.9314365714285,297978.76542999997,6150.326145
2024-06-29,6150.326145,82.0043486,75,280095.11,3734.6014666666665,24,35,40,30.0,0.32,0.8536585365853658,40.0,30.0,63.0,43.57142857142857,55.857142857142854,10.501700542564924,-10.0,-33.0,-13.57142857142857,Fear,0,0.0,2282.041142428571,304129.09157499997,0.0
2024-06-30,0.0,0.0,14,30520.69,2180.049285714286,0,5,9,47.0,0.0,0.5,30.0,46.0,53.0,42.714285714285715,53.92857142857143,9.827076298239602,17.0,-6.0,4.285714285714285,Neutral,1,6150.326145,2173.915918857143,304129.09157499997,5065.839308
2024-07-01,5065.839308,79.1537391875,64,362670.14999999997,5666.721093749999,26,6,58,53.0,0.40625,0.1016949152542373,47.0,40.0,55.0,42.42857142857143,52.642857142857146,9.431456989902191,6.0,-2.0,10.57142857142857,Neutral,0,0.0,2897.6072485714285,309194.93088299996,2421.253116
2024-07-02,2421.253116,134.514062,18,33347.47,1852.6372222222224,13,13,5,51.0,0.7222222222222222,2.1666666666666665,53.0,30.0,51.0,42.42857142857143,51.214285714285715,9.431456989902191,-2.0,0.0,8.57142857142857,Neutral,0,5065.839308,3243.5005508571426,311616.18399899994,1118.387284
2024-07-03,1118.387284,62.132626888888886,18,179600.66,9977.814444444444,4,18,0,50.0,0.2222222222222222,18.0,51.0,47.0,30.0,45.285714285714285,49.5,7.952238379103689,-1.0,20.0,4.714285714285715,Neutral,0,2421.253116,2707.648290714286,312734.57128299994,0.0
2024-07-04,0.0,0.0,25,430568.01,17222.720400000002,0,25,0,44.0,0.0,25.0,50.0,53.0,46.0,45.0,48.07142857142857,7.958224257541863,-6.0,-2.0,-1.0,Fear,1,1118.387284,2107.9722647142858,312734.57128299994,0.0
2024-07-05,0.0,0.0,32,272289.89,8509.0590625,0,32,0,29.0,0.0,32.0,44.0,51.0,40.0,43.42857142857143,45.857142857142854,9.947481136065305,-15.0,-11.0,-14.42857142857143,Fear,0,0.0,2107.9722647142858,312734.57128299994,108.87217799999999
2024-07-06,108.87217799999999,4.53634075,24,2490.17,103.75708333333334,7,17,7,26.0,0.2916666666666667,2.125,29.0,50.0,30.0,42.857142857142854,43.214285714285715,10.91525799708148,-3.0,-4.0,-16.857142857142854,Fear,0,0.0,1244.9074122857141,312843.44346099993,61.428942
2024-07-07,61.428942,6.1428942,10,498.75,49.875,10,0,10,29.0,1.0,0.0,26.0,44.0,47.0,40.285714285714285,41.5,11.856282240711977,3.0,-18.0,-11.285714285714285,Fear,0,108.87217799999999,1253.6829754285716,312904.87240299996,0.0
2024-07-08,0.0,0.0,1,497.64,497.64,0,1,0,28.0,0.0,1.0,29.0,29.0,53.0,36.714285714285715,39.57142857142857,11.131251587523971,-1.0,-25.0,-8.714285714285715,Fear,0,61.428942,529.9916457142857,312904.87240299996,648.984412
2024-07-09,648.984412,43.265627466666665,15,2736.45,182.42999999999998,15,0,15,27.0,1.0,0.0,28.0,26.0,51.0,33.285714285714285,37.857142857142854,9.586697132211613,-1.0,-24.0,-6.285714285714285,Fear,0,0.0,276.81040228571425,313553.85681499995,11977.734907
2024-07-10,11977.734907,213.88812333928573,56,687900.21,12283.93232142857,38,10,46,28.0,0.6785714285714286,0.2127659574468085,27.0,29.0,50.0,30.142857142857142,37.714285714285715,6.202917900164601,1.0,-22.0,-2.1428571428571423,Fear,0,648.984412,1828.145777,325531.5917219999,1876.812082
2024-07-11,1876.812082,98.77958326315789,19,169887.02,8941.422105263156,9,10,9,29.0,0.47368421052631576,1.0,28.0,28.0,44.0,28.0,36.5,1.154700538375609,1.0,-15.0,1.0,Fear,0,11977.734907,2096.2617887142856,327408.40380399994,1412.314654
2024-07-12,1412.314654,74.33235021052631,19,89582.97,4714.893157894737,9,19,0,25.0,0.47368421052631576,19.0,29.0,27.0,29.0,27.428571428571427,35.42857142857143,1.5118578920340953,-4.0,-4.0,-2.428571428571427,Fear,0,1876.812082,2298.021025,328820.71845799993,2913.617837
2024-07-13,2913.617837,171.38928452941175,17,139189.19,8187.599411764706,17,0,17,25.0,1.0,0.0,25.0,28.0,26.0,27.285714285714285,35.07142857142857,1.7043362064901906,0.0,-1.0,-2.2857142857142847,Fear,0,1412.314654,2698.6989762857143,331734.3362949999,0.0
2024-07-14,0.0,0.0,7,84001.13,12000.16142857143,0,0,7,33.0,0.0,0.0,25.0,29.0,29.0,27.857142857142858,34.07142857142857,2.734262327609047,8.0,4.0,5.142857142857142,Fear,0,2913.617837,2689.923413142857,331734.3362949999,-1.0
2024-07-15,-1.0,-0.038461538461538464,26,198344.85,7628.6480769230775,0,2,24,52.0,0.0,0.08,33.0,25.0,28.0,31.285714285714285,34.0,9.534398874850687,19.0,24.0,20.714285714285715,Neutral,1,0.0,2689.780556,331733.3362949999,0.0
2024-07-16,0.0,0.0,22,144000.57,6545.480454545454,0,0,22,65.0,0.0,0.0,52.0,25.0,27.0,36.714285714285715,35.0,15.585402205421426,13.0,38.0,28.285714285714285,Greed,1,-1.0,2597.0684971428573,331733.3362949999,1859.269477
2024-07-17,1859.269477,5.297064037037037,351,626005.53,1783.4915384615385,145,155,196,69.0,0.4131054131054131,0.7868020304568528,65.0,33.0,28.0,42.57142857142857,36.357142857142854,19.077536029382177,4.0,41.0,26.42857142857143,Greed,0,0.0,1151.5734357142858,333592.6057719999,3803.884311
2024-07-18,3803.884311,63.398071849999994,60,649704.85,10828.414166666666,48,60,0,61.0,0.8,60.0,69.0,52.0,29.0,47.142857142857146,37.57142857142857,19.117431586805417,-8.0,32.0,13.857142857142854,Greed,0,1859.269477,1426.8694684285713,337396.4900829999,2155.891114
2024-07-19,2155.891114,93.73439626086956,23,150269.42,6533.453043478262,12,1,22,60.0,0.5217391304347826,0.043478260869565216,61.0,65.0,25.0,52.142857142857146,39.785714285714285,16.797108594721085,-1.0,35.0,7.857142857142854,Greed,0,3803.884311,1533.0946769999998,339552.3811969999,2299.169566
2024-07-20,2299.169566,8.643494609022557,266,244362.21,918.65492481203,33,41,225,74.0,0.12406015037593984,0.18141592920353983,60.0,69.0,25.0,59.142857142857146,43.214285714285715,13.483676197889086,14.0,49.0,14.857142857142854,Greed,0,2155.891114,1445.3163525714285,341851.5507629999,-2960.716887
2024-07-21,-2960.716887,-6.608743051339286,448,234307.46,523.0077232142856,21,239,209,74.0,0.046875,1.138095238095238,74.0,61.0,33.0,65.0,46.42857142857143,8.041558721209743,0.0,41.0,9.0,Greed,0,2299.169566,1022.3567972857143,338890.8338759999,1517.119876
2024-07-22,1517.119876,9.851427766233765,154,304213.8,1975.4142857142856,22,103,51,70.0,0.14285714285714285,1.9807692307692308,74.0,60.0,52.0,67.57142857142857,49.42857142857143,5.740416444159707,-4.0,18.0,2.4285714285714306,Greed,0,-2960.716887,1239.2310652857143,340407.9537519999,89890.302206
2024-07-23,89890.302206,242.9467627189189,370,358526.54,968.9906486486486,329,137,233,71.0,0.8891891891891892,0.5854700854700855,70.0,74.0,65.0,68.42857142857143,52.57142857142857,5.740416444159719,1.0,6.0,2.5714285714285694,Greed,0,1517.119876,14080.702808999999,430298.25595799985,625.561479
2024-07-24,625.561479,6.9506831,90,69207.93,768.977,18,54,36,69.0,0.2,1.4594594594594594,71.0,74.0,69.0,68.42857142857143,55.5,5.740416444159719,-2.0,0.0,0.5714285714285694,Greed,0,89890.302206,13904.458809285714,430923.8174369999,916.7382600000001
2024-07-25,916.7382600000001,11.753054615384617,78,528555.31,6776.350128205129,10,77,1,68.0,0.1282051282051282,38.5,69.0,70.0,61.0,69.42857142857143,58.285714285714285,4.755948656056554,-1.0,7.0,-1.4285714285714306,Greed,0,625.561479,13492.009373428571,431840.5556969999,2766.513113
2024-07-26,2766.513113,18.200744164473683,152,548587.65,3609.1292763157894,61,43,109,68.0,0.40131578947368424,0.39090909090909093,68.0,71.0,60.0,70.57142857142857,61.357142857142854,2.5727509827121504,0.0,8.0,-2.5714285714285694,Greed,0,916.7382600000001,13579.241087571429,434607.0688099999,6400.623656
2024-07-27,6400.623656,112.2916430877193,57,905199.75,15880.697368421053,42,9,48,72.0,0.7368421052631579,0.1836734693877551,68.0,69.0,74.0,70.28571428571429,64.71428571428571,2.2146697055679825,4.0,-2.0,1.7142857142857082,Greed,0,2766.513113,14165.16310042857,441007.6924659999,587.29903
2024-07-28,587.29903,36.706189375,16,43254.68,2703.4175,12,15,1,71.0,0.75,7.5,72.0,68.0,74.0,69.85714285714286,67.42857142857143,1.5735915849384383,-1.0,-3.0,1.1428571428571388,Greed,0,6400.623656,14672.022517142856,441594.9914959999,330.80445399999996
2024-07-29,330.80445399999996,8.482165487179486,39,327199.14,8389.72153846154,16,18,21,74.0,0.41025641025641024,0.8181818181818182,71.0,68.0,70.0,70.42857142857143,69.0,2.2253945610564543,3.0,4.0,3.5714285714285694,Greed,0,587.29903,14502.54888542857,441925.79594999994,0.0
2024-07-30,0.0,0.0,6,36006.47,6001.078333333334,0,6,0,67.0,0.0,6.0,74.0,72.0,71.0,69.85714285714286,69.14285714285714,2.544836041121127,-7.0,-4.0,-2.857142857142861,Greed,0,330.80445399999996,1661.0771417142857,441925.79594999994,765.690884
2024-07-31,765.690884,17.806764744186047,43,84506.54,1965.2683720930231,14,17,26,61.0,0.32558139534883723,0.6296296296296297,67.0,71.0,69.0,68.71428571428571,68.57142857142857,4.231401884099433,-6.0,-8.0,-7.714285714285708,Greed,0,0.0,1681.095628142857,442691.4868339999,167.080017
2024-08-01,167.080017,2.9312283684210527,57,227774.53,3996.044385964912,4,47,10,52.0,0.07017543859649122,4.2727272727272725,61.0,74.0,68.0,66.42857142857143,67.92857142857143,7.634508123364082,-9.0,-16.0,-14.42857142857143,Neutral,1,765.690884,1574.0015934285714,442858.5668509999,782.3681909999999
2024-08-02,782.3681909999999,12.418542714285714,63,396320.37,6290.799523809524,17,42,21,57.0,0.2698412698412698,1.9090909090909092,52.0,67.0,68.0,64.85714285714286,67.71428571428571,8.355209381548818,5.0,-11.0,-7.857142857142861,Greed,1,167.080017,1290.5523188571426,443640.9350419999,464.1897
2024-08-03,464.1897,12.545667567567568,37,290532.86,7852.239459459459,1,36,1,37.0,0.02702702702702703,18.0,57.0,61.0,72.0,59.857142857142854,65.07142857142857,12.707328219424692,-20.0,-35.0,-22.857142857142854,Fear,1,782.3681909999999,442.49032514285716,444105.1247419999,-122672.000883
2024-08-04,-122672.000883,-965.9212667952756,127,1207744.07,9509.795826771655,3,60,67,34.0,0.023622047244094488,0.8823529411764706,37.0,52.0,71.0,54.57142857142857,62.214285714285715,14.819549507965593,-3.0,-37.0,-20.57142857142857,Fear,0,464.1897,-17165.981091,321433.1238589999,-13013.665169
2024-08-05,-13013.665169,-162.6708146125,80,420495.4,5256.1925,33,41,39,26.0,0.4125,1.025,34.0,57.0,74.0,47.714285714285715,59.07142857142857,15.42416162728971,-8.0,-48.0,-21.714285714285715,Fear,0,-122672.000883,-19072.333894285715,308419.45868999994,267.318048
2024-08-06,267.318048,2.4982995140186914,107,61478.38,574.5642990654205,13,76,31,17.0,0.12149532710280374,2.375,26.0,37.0,67.0,40.57142857142857,55.214285714285715,16.54143426728894,-9.0,-50.0,-23.57142857142857,Extreme Fear,1,-13013.665169,-19034.14560171429,308686.7767379999,188.789255
2024-08-07,188.789255,5.720886515151515,33,2492.77,75.53848484848484,10,12,21,29.0,0.30303030303030304,0.5454545454545454,17.0,34.0,61.0,36.0,52.357142857142854,14.212670403551623,12.0,-32.0,-7.0,Fear,1,267.318048,-19116.560120142858,308875.56599299994,-40.712216999999995
2024-08-08,-40.712216999999995,-4.5235796666666666,9,16299.35,1811.038888888889,0,5,4,20.0,0.0,1.0,29.0,26.0,52.0,31.428571428571427,48.92857142857143,13.327379623130687,-9.0,-32.0,-11.428571428571427,Extreme Fear,1,188.789255,-19146.244725,308834.8537759999,18082.071276
2024-08-09,18082.071276,125.56993941666666,144,503204.86,3494.4781944444444,43,54,90,48.0,0.2986111111111111,0.5934065934065934,20.0,17.0,57.0,30.142857142857142,47.5,10.605479266689539,28.0,-9.0,17.857142857142858,Neutral,1,-40.712216999999995,-16674.85857,326916.9250519999,0.0
2024-08-10,0.0,0.0,88,11339.29,128.8555681818182,0,87,1,40.0,0.0,43.5,48.0,29.0,37.0,30.571428571428573,45.214285714285715,10.982670331892827,-8.0,3.0,9.428571428571427,Fear,1,18082.071276,-16741.171384285717,326916.9250519999,847.7766200000001
2024-08-11,847.7766200000001,35.32402583333334,24,44230.21,1842.9254166666667,4,16,8,39.0,0.16666666666666666,1.7777777777777777,40.0,20.0,34.0,31.285714285714285,42.92857142857143,11.397577019031427,-1.0,5.0,7.714285714285715,Fear,0,0.0,904.5111161428571,327764.70167199994,858.6705000000001
2024-08-12,858.6705000000001,17.88896875,48,54167.32,1128.4858333333334,6,39,9,25.0,0.125,3.9,39.0,48.0,26.0,31.142857142857142,39.42857142857143,11.48083288831935,-14.0,-1.0,-6.142857142857142,Fear,0,847.7766200000001,2886.2733545714286,328623.37217199994,212.08102
2024-08-13,212.08102,9.220913913043479,23,20797.87,904.2552173913043,8,20,3,31.0,0.34782608695652173,5.0,25.0,40.0,17.0,33.142857142857146,36.857142857142854,9.685531674075284,6.0,14.0,-2.142857142857146,Fear,0,858.6705000000001,2878.382350571428,328835.4531919999,2168.9015130000003
